표준코드,본부,지사,시설명,소재지,착공년도,준공년도,종별,구분,유역면적,홍수면적,만수면적,수혜면적,한발빈도,홍수빈도,제체형식,제체체적,제체길이,제체높이,총저수량,유효저수량,사수량,취수형식,홍수위,만수위,사수위,연락처
4873010010,경남,함안,혈곡,경상남도 함안군 가야읍 혈곡리,1940-05-01,1942-12-30,2,보조수원,140,7.5,5.41,40.6,10,100,필댐(죤형),2005,75,9.2,197,182.8,14.2,사통형,38,37,32.5,055-580-0314
4873010021,경남,함안,장명,경상남도 함안군 가야읍 묘사리,1945-01-01,1945-12-31,2,보조수원,47,0.78,0.72,4.3,10,100,필댐(죤형),1390,168,3.3,14.4,12.96,1.44,사통형,10.32,9.82,8.4,055-580-0314
4873010023,경남,함안,이곡,경상남도 함안군 가야읍 산서리,1964-05-14,1966-12-31,2,주수원,1021.3,7.4,6.79,146.3,10,200,필댐(죤형),18312,666,10,220.91,198.81,22.1,사통형,18,17,14,055-580-0314
4873010038,경남,함안,봉성,경상남도 함안군 함안면 강명리,1998-12-31,2014-12-16,1,주수원,1370,25.7,24.02,557,10,200,필댐(죤형),750000,569,35,2528.9,2470.1,58.8,취수탑형,93.3,91.7,72.5,055-580-0314
4873010047,경남,함안,미산,경상남도 함안군 함안면 파수리,1952-12-20,1955-10-25,1,보조수원,290,6.55,5.33,100,10,200,필댐(죤형),12408,240,18.6,353.3,321.8,31.5,사통형,120.25,118.89,110.42,055-580-0314
4873010058,경남,함안,사촌,경상남도 함안군 군북면 사촌리,1977-12-01,1984-01-01,2,보조수원,107,2.9,2.45,30,10,200,필댐(죤형),7807,154,18.2,170.6,158.6,12,사통형,106.18,105.18,95,055-580-0314
4873010065,경남,함안,명관,경상남도 함안군 군북면 명관리,1970-01-01,1974-12-31,1,주수원,353,19.5,17.3,183.3,10,200,필댐(죤형),7450,219,11.32,1066.16,974.05,92.11,사통형,72,71,62,055-580-0314
4873010070,경남,함안,유현,경상남도 함안군 군북면 유현리,1977-12-01,1984-04-01,2,보조수원,25,1.5,1.33,7,10,100,필댐(죤형),2509,96,9,49.7,46.5,3.2,사통형,47.11,46.11,40.5,055-580-0314
4873010082,경남,함안,우거,경상남도 함안군 법수면 우거리,1945-01-01,1945-12-31,2,보조수원,51,0.35,0.3,13.7,10,100,필댐(죤형),1209,65,3,2.5,2.5,0,사통형,18.98,18.48,17,055-580-0314
4873010084,경남,함안,윤내,경상남도 함안군 법수면 윤내리,1945-01-01,1945-12-31,2,보조수원,39,0.5,0.16,1.2,10,100,필댐(죤형),723,67,3,1.2,1.2,0,사통형,17.28,16.78,15.46,055-580-0314
4873010085,경남,함안,문현,경상남도 함안군 법수면 황사리,1945-01-01,1945-12-31,2,보조수원,14,0.32,0.29,5.2,10,100,필댐(죤형),1199,97,3.7,2.5,2.5,0,사통형,14.73,14.23,12.23,055-580-0314
4873010087,경남,함안,토현,경상남도 함안군 법수면 사정리,1945-01-01,1945-12-31,2,보조수원,9,0.18,0.16,5.5,10,100,필댐(죤형),815,51,2.5,2.4,2.4,0,사통형,10.02,9.52,7.41,055-580-0314
4873010139,경남,함안,달전,경상남도 함안군 칠원읍 유원리,1961-01-01,1965-01-01,2,보조수원,85,2.3,1.82,20,10,200,필댐(죤형),3744,142,8.8,59.2,56.1,3.1,사통형,83.65,82.65,78,055-580-0314
4873010157,경남,함안,산정,경상남도 함안군 칠원읍 무기리,1961-01-01,1965-01-01,1,주수원,470,8.11,7.47,200.6,10,200,필댐(죤형),11646,180,23.8,616.98,562.91,54.07,사통형,135,134,123,055-580-0314
4873010161,경남,함안,운곡,경상남도 함안군 칠원읍 운곡리,1961-01-01,1965-01-01,2,주수원,517,9.4,8.4,105,10,200,,13944,256,19.5,585,547,38,,97.42,96.42,86.42,055-580-0314
4873010167,경남,함안,입곡,경상남도 함안군 산인면 입곡리,1925-01-01,1926-03-31,1,주수원,1050,13.5,11.67,232.2,10,100,필댐(죤형),4695,149,13.8,600.3,549.37,50.93,사통형,34.81,34.22,27.5,055-580-0314
4874010002,경남,창녕,명덕,경상남도 창녕군 창녕읍 교리,1925-04-01,1928-12-31,2,주수원,350,3,3,20.2,3,100,필댐(죤형),52500,210,12.5,143.09,142.6,0.49,사통형,83.6,83,76,055-530-7717
4874010003,경남,창녕,도야,경상남도 창녕군 창녕읍 교리,1952-03-31,1956-12-30,2,주수원,225,3.4,2.9,37.7,3,100,필댐(죤형),45390,272,9.5,120.8,120.79,0.01,사통형,78.6,78,71.5,055-530-7717
4874010004,경남,창녕,연화,경상남도 창녕군 창녕읍 교리,1953-06-10,1956-12-30,2,보조수원,30,2,1.9,12,3,100,필댐(죤형),19500,300,5,31.7,31.7,0,취수탑형,44.5,44,42.28,055-530-7717
4874010006,경남,창녕,말흘,경상남도 창녕군 창녕읍 말흘리,1953-03-22,1956-12-30,2,주수원,97,1.8,1.6,19.4,3,100,필댐(죤형),11090,256,5,57.95,57.12,0.83,취수탑형,97.6,97,92,055-530-7717
4874010007,경남,창녕,술정,경상남도 창녕군 창녕읍 술정리,1925-09-01,1925-12-31,2,보조수원,160,0.3,0.3,3,3,100,필댐(죤형),3000,150,2.5,2.45,2.45,0,취수탑형,48.3,48,47.24,055-530-7717
4874010008,경남,창녕,송고,경상남도 창녕군 창녕읍 직교리,1956-11-15,1958-08-17,2,주수원,500,5.2,5.2,62.5,3,100,필댐(죤형),51240,610,7,144.57,143.63,0.94,사통형,45.6,45,40.5,055-530-7717
4874010013,경남,창녕,퇴천,경상남도 창녕군 창녕읍 퇴천리,1952-03-22,1956-12-31,2,주수원,210,2.2,1.8,24.8,10,100,필댐(죤형),111321,217,18,113.22,113.15,0.07,취수탑형,103.1,102.5,93,055-530-7717
4874010017,경남,창녕,환곡,경상남도 창녕군 창녕읍 신촌리,1956-11-15,1958-08-17,2,주수원,64,1.5,1.5,23.2,3,100,필댐(죤형),15641,109,7,56.66,55.99,0.67,취수탑형,29.5,29,23.5,055-530-7717
4874010022,경남,창녕,옥천,경상남도 창녕군 창녕읍 옥천리,1953-05-25,1963-10-31,1,주수원,2660,18.4,15,275.5,10,100,필댐(죤형),209245,246,24,1576.22,1567.4,8.82,사통형,131.2,130,111.5,055-530-7717
4874010023,경남,창녕,노단이,경상남도 창녕군 창녕읍 옥천리,1991-07-18,1999-02-24,1,주수원,525,7.5,7,41.9,10,200,필댐(죤형),164447,144,38.4,681,618,63,사통형,275,274,258,055-530-7717
4874010027,경남,창녕,화전,경상남도 창녕군 창녕읍 여초리,1971-06-10,1974-12-31,2,주수원,320,4.4,2.9,39,3,100,필댐(죤형),73794,251,10.5,129.52,128.36,1.16,취수탑형,58.8,58,51,055-530-7717
4874010047,경남,창녕,어은상,경상남도 창녕군 고암면 원촌리,1944-04-27,1945-12-25,2,보조수원,240,1.4,1.4,10.8,3,100,필댐(죤형),3920,99,4,29.79,28.79,1,취수탑형,45.6,45,42.5,055-530-7717
4874010048,경남,창녕,어은하,경상남도 창녕군 고암면 원촌리,1944-04-30,1945-12-30,2,보조수원,230,1,1,5.3,3,100,필댐(죤형),8336,325,3,15.83,15.5,0.33,취수탑형,37.1,36,33.87,055-530-7717
4874010050,경남,창녕,모전,경상남도 창녕군 대합면 모전리,1965-04-10,1966-12-30,2,보조수원,390,0.46,0.46,21,3,100,필댐(죤형),6250,115,4.8,6.51,6.5,0.01,취수탑형,22.7,22.1,20,055-530-7717
4874010067,경남,창녕,감동,경상남도 창녕군 고암면 감리,1953-05-25,1963-10-31,1,주수원,1400,26.7,22.2,326.6,10,100,필댐(죤형),170781,270,16,1278,1213.8,64.2,사통형,192.2,191,180.5,055-530-7717
4874010074,경남,창녕,정녕1,경상남도 창녕군 성산면 정녕리,1944-03-19,1945-11-25,2,보조수원,450,0.7,0.4,2.3,3,100,필댐(죤형),4105,162,3.3,4.02,3.75,0.27,취수탑형,63.92,63.42,62.22,055-530-7717
4874010075,경남,창녕,웅골,경상남도 창녕군 성산면 정녕리,1944-03-27,1945-12-30,2,보조수원,150,0.5,0.5,1,3,100,필댐(죤형),2880,119,3,6.55,4.13,2.42,기타,59,58.49,57.51,055-530-7717
4874010076,경남,창녕,치이골,경상남도 창녕군 성산면 정녕리,1944-03-24,1945-11-27,2,보조수원,118,0.68,0.68,9.3,3,100,필댐(죤형),19000,75,8,18.76,18.43,0.33,취수탑형,77.7,77.4,73,055-530-7717
4874010081,경남,창녕,월곡,경상남도 창녕군 성산면 대산리,1987-12-11,1998-02-20,1,주수원,850,9.6,9.15,126.7,10,200,필댐(죤형),344166,192,41.5,1104.4,1081.85,22.55,사통형,234.6,233.4,208,055-530-7717
4874010088,경남,창녕,원동,경상남도 창녕군 대지면 모산리,1944-03-16,1945-12-30,2,보조수원,48,0.8,0.8,6.5,3,100,필댐(죤형),16660,280,5,13.74,13.69,0.05,취수탑형,36.1,35.8,33.5,055-530-7717
4874010089,경남,창녕,십이리,경상남도 창녕군 대합면 십이리,1939-03-19,1940-03-31,2,보조수원,235,5.6,5.6,57,10,100,필댐(죤형),80800,388,10,170.19,170.07,0.12,취수탑형,39.1,38.5,34.5,055-530-7717
4874010090,경남,창녕,신기,경상남도 창녕군 대합면 십이리,1956-03-12,1957-11-27,2,보조수원,27,0.3,0.3,7.1,3,100,필댐(죤형),4748,55,7,5.09,5.01,0.08,취수탑형,67.6,67,64.5,055-530-7717
4874010091,경남,창녕,도개,경상남도 창녕군 대합면 등지리,1956-01-21,1959-10-21,2,보조수원,66.5,2.8,2.8,21.9,3,100,필댐(죤형),12960,195,5,79.73,76.21,3.52,취수탑형,23.6,23,19.5,055-530-7717
4874010092,경남,창녕,등지,경상남도 창녕군 대합면 등지리,1956-01-26,1959-12-21,2,보조수원,62,3.5,2.9,13.8,3,100,필댐(죤형),7340,170,4,59.64,58.96,0.68,취수탑형,37.6,37,34,055-530-7717
4874010094,경남,창녕,장기,경상남도 창녕군 대합면 장기리,1939-10-01,1940-03-31,2,보조수원,110,4.7,4.7,40,3,100,필댐(죤형),22680,216,6,160.81,160.69,0.12,취수탑형,42.9,42,37,055-530-7717
4874010095,경남,창녕,매탄1,경상남도 창녕군 대합면 장기리,1944-03-21,1945-12-21,2,보조수원,125,4.2,4.2,14,3,100,필댐(죤형),17000,150,7,72.46,70.86,1.6,취수탑형,37.6,37,34,055-530-7717
4874010098,경남,창녕,율곡,경상남도 창녕군 대합면 장기리,1970-04-25,1971-12-30,2,보조수원,64,0.7,0.7,6.1,3,100,필댐(죤형),8294,108,6,17.68,17.42,0.26,취수탑형,50.6,50,46.5,055-530-7717
4874010100,경남,창녕,공수곡,경상남도 창녕군 대합면 평지리,1944-03-16,1945-12-30,2,보조수원,60,0.79,0.7,10.9,3,100,필댐(죤형),8467,98,6,21.46,18.68,2.78,취수탑형,27.6,27,24,055-530-7717
4874010101,경남,창녕,계양곡,경상남도 창녕군 대합면 모전리,1944-03-16,1945-12-28,2,보조수원,30,0.4,0.4,2.6,3,100,필댐(죤형),5148,130,4,5.89,5.88,0.01,취수탑형,23.6,23,21,055-530-7717
4874010102,경남,창녕,수장,경상남도 창녕군 대합면 모전리,1945-03-16,1945-12-30,2,보조수원,40,2.4,2.4,19.9,3,100,필댐(죤형),3192,70,4,70.94,69.54,1.4,취수탑형,37.6,37,33.5,055-530-7717
4874010103,경남,창녕,석실,경상남도 창녕군 대합면 모전리,1944-03-16,1945-12-30,2,보조수원,65,0.8,0.5,8.7,3,100,필댐(죤형),7956,136,5,10.9,10.9,0,취수탑형,38.6,38,35,055-530-7717
4874010105,경남,창녕,월분,경상남도 창녕군 대합면 소야리,1944-03-16,1945-12-30,2,보조수원,48,0.9,0.9,10.4,3,100,필댐(죤형),8640,100,6,27.13,26.7,0.43,취수탑형,27.6,27,23,055-530-7717
4874010109,경남,창녕,신당,경상남도 창녕군 대합면 신당리,1956-01-26,1959-10-21,2,주수원,58,1.1,0.9,14.6,3,100,필댐(죤형),17820,110,8,28.44,28.19,0.25,취수탑형,35.6,35,30,055-530-7717
4874010110,경남,창녕,모지,경상남도 창녕군 대합면 평지리,1944-03-16,1945-12-30,2,보조수원,125,0.9,0.9,12.5,3,100,필댐(죤형),4750,120,4,17.9,17.52,0.38,취수탑형,22.8,22.5,20,055-530-7717
4874010134,경남,창녕,죽전,경상남도 창녕군 이방면 등림리,1942-03-10,1943-12-30,2,보조수원,100,0.85,0.85,15.4,10,200,필댐(죤형),3438,120,3,22.18,21.13,1.05,취수탑형,22.5,21.9,19,055-530-7717
4874010151,경남,창녕,명전,경상남도 창녕군 계성면 명리,1936-04-10,1937-12-30,2,보조수원,200,1.1,1.09,25,10,100,필댐(죤형),3332,100,6,28.87,28.69,0.18,취수탑형,77.7,77.4,74,055-530-7717
4874010152,경남,창녕,관동,경상남도 창녕군 계성면 광계리,1944-04-10,1945-04-10,2,보조수원,200,1.4,1.4,35,10,100,필댐(죤형),7480,170,5,33.78,33.46,0.32,취수탑형,47.6,47.3,44,055-530-7717
4874010153,경남,창녕,성당,경상남도 창녕군 계성면 명리,1945-04-10,1946-12-30,2,보조수원,250,3.37,3.37,16,10,100,필댐(죤형),30141,197,9,138.92,138.26,0.66,취수탑형,76.8,76,69.5,055-530-7717
4874010155,경남,창녕,계남,경상남도 창녕군 계성면 명리,1945-04-01,1946-12-30,2,보조수원,100,0.6,0.48,14,10,100,필댐(죤형),3211,95,7,8.38,8.38,0,취수탑형,80.3,79.7,76,055-530-7717
4874010162,경남,창녕,봉산,경상남도 창녕군 계성면 봉산리,1920-03-19,1926-12-30,1,주수원,1990,80.54,78.2,842.6,10,100,필댐(죤형),23480,289,6.1,2378.7,2280.2,98.5,취수탑형,6.93,6.33,3,055-530-7717
4874010164,경남,창녕,연지,경상남도 창녕군 영산면 서리,1921-04-10,1922-12-30,2,보조수원,600,2.3,2.3,15,10,100,필댐(죤형),8100,300,3,40.45,40.19,0.26,취수탑형,56.9,56.3,53.5,055-530-7717
4874010165,경남,창녕,구계,경상남도 창녕군 영산면 교리,1942-10-07,1946-05-10,1,주수원,600,11.5,10,149.9,10,100,필댐(죤형),116000,217,21.9,562.23,561.33,0.9,사통형,117.3,116,102,055-530-7717
4874010176,경남,창녕,장척,경상남도 창녕군 영산면 봉암리,1939-03-19,1940-12-30,1,보조수원,630,54.8,54.8,154,10,100,필댐(죤형),35200,400,5.5,2021.93,2000.37,21.56,취수탑형,11.3,10.7,6,055-530-7717
4874010178,경남,창녕,유동,경상남도 창녕군 장마면 유리,1922-03-19,1926-12-30,1,보조수원,157,18.7,18.7,56,10,100,필댐(죤형),11286,183,5.1,314.37,313.24,1.13,취수탑형,11.3,10.2,7,055-530-7717
4874010192,경남,창녕,덕곡,경상남도 창녕군 도천면 덕곡리,1956-06-09,1958-12-30,2,주수원,250,5.4,4.9,92.3,3,100,필댐(죤형),65465,207,12.6,266.14,264.23,1.91,취수탑형,74.6,74,65,055-530-7717
4874010193,경남,창녕,심곡,경상남도 창녕군 도천면 덕곡리,1956-06-09,1958-12-30,2,보조수원,80,1.9,1.7,28,3,100,필댐(죤형),38243,100,14.9,99.73,99.67,0.06,취수탑형,125.7,125.1,113,055-530-7717
4874010209,경남,창녕,길곡,경상남도 창녕군 길곡면 길곡리,1976-07-29,1978-12-30,1,주수원,355,10.1,8.09,42.7,10,200,필댐(죤형),70564,250,14.4,425.48,425.01,0.47,사통형,73.3,72.3,62,055-530-7717
4882010017,경남,고성.통영.거제,삼봉,경상남도 고성군 삼산면 장치리,1986-01-01,1988-01-01,1,주수원,150,8.05,8,67.4,10,200,필댐(죤형),1000,221,19.2,554.1,554.1,0,사통형,68,67.02,55,055-670-7000
4882010018,경남,고성.통영.거제,학림,경상남도 고성군 하일면 학림리,1959-01-01,1966-01-01,2,주수원,150,3.65,3.6,52.4,10,200,필댐(죤형),1000,217,16.6,225.1,225.1,0,사통형,53.6,52.88,42,055-670-7000
4882010019,경남,고성.통영.거제,금단,경상남도 고성군 하일면 학림리,1962-12-03,1966-12-01,2,주수원,40,1.86,1.8,5.4,10,200,필댐(죤형),1000,180,7,46.9,46.9,0,사통형,39.5,38.89,34,055-670-7000
4882010020,경남,고성.통영.거제,금단1,경상남도 고성군 하일면 학림리,1963-12-02,1966-12-01,1,주수원,95,3.57,3.5,17.2,10,200,필댐(죤형),1000,184,23.1,312,312,0,사통형,58,56.95,37,055-670-7000
4882010022,경남,고성.통영.거제,수양,경상남도 고성군 하일면 수양리,1952-01-01,1954-01-01,1,주수원,184,6.95,6.8,66.5,10,200,필댐(죤형),1000,175,18.6,480.1,480.1,0,사통형,62.45,61.35,47.2,055-670-7000
4882010023,경남,고성.통영.거제,중촌,경상남도 고성군 하일면 용태리,1950-12-01,1954-12-01,2,주수원,20,0.77,0.9,2,10,200,필댐(죤형),100,113,4.5,9.9,9.9,0,사통형,19.7,19.13,17,055-670-7000
4882010024,경남,고성.통영.거제,삼만,경상남도 고성군 하일면 수양리,1951-12-03,1954-12-01,2,주수원,60,1,1,4,10,200,필댐(죤형),100,264,4.5,12.7,12.7,0,사통형,15.9,15.32,13,055-670-7000
4882010028,경남,고성.통영.거제,회미,경상남도 고성군 하일면 오방리,1941-12-01,1945-12-01,2,보조수원,6,0.53,0.9,18.5,10,100,필댐(죤형),100,142,3.6,6.1,6.1,0,사통형,62,61.29,59,055-670-7000
4882010029,경남,고성.통영.거제,계방골,경상남도 고성군 하일면 오방리,1953-12-01,1956-12-01,2,주수원,61,0.45,0.9,24.3,10,200,필댐(죤형),1000,70,7.6,9.8,9.8,0,사통형,80.1,79.18,75.5,055-670-7000
4882010031,경남,고성.통영.거제,진산골,경상남도 고성군 하일면 오방리,1965-12-01,1968-12-01,2,보조수원,2,1,1,21.8,10,200,필댐(죤형),100,127,3.4,6,6,0,사통형,84.6,84,81,055-670-7000
4882010041,경남,고성.통영.거제,음촌,경상남도 고성군 하이면 석지리,1942-12-01,1945-12-01,2,주수원,24,0.31,0.9,7,10,200,필댐(죤형),100,64,4.3,3.3,3.3,0,사통형,56.5,56.13,55,055-670-7000
4882010042,경남,고성.통영.거제,하이,경상남도 고성군 하이면 와룡리,1966-01-01,1971-01-01,1,주수원,1342,24.28,24.2,166.7,10,200,필댐(죤형),1000,394,23.2,2593.9,2593.9,0,사통형,63.1,61.86,44,055-670-7000
4882010045,경남,고성.통영.거제,봉현,경상남도 사천시 사남면 계양리,1992-01-01,1998-01-01,1,주수원,280,9.31,9.3,37.7,10,200,필댐(죤형),90823,246,28.4,910.4,910.4,0,사통형,77.4,76.37,56,055-670-7000
4882010047,경남,사천,사촌,경상남도 고성군 하이면 봉원리,1976-05-20,1978-01-01,1,주수원,350,13,11.2,124.5,10,200,필댐(죤형),167200,140,19.39,563.3,563.3,0,사통형,164.57,162.69,148.21,055-851-8100
4882010056,경남,고성.통영.거제,무선,경상남도 고성군 상리면 무선리,1952-01-01,1963-01-01,1,주수원,316,5.33,5.3,52.2,10,200,필댐(죤형),1000,177,12.7,330.9,312.97,17.93,사통형,129,128.4,120.6,055-670-7000
4882010061,경남,고성.통영.거제,척정,경상남도 고성군 대가면 척정리,1990-01-01,1995-01-01,1,주수원,250,8.56,8.5,82.4,10,200,필댐(죤형),1000,254,23.6,777.4,777.4,0,사통형,80.94,79.94,63.68,055-670-7000
4882010066,경남,고성.통영.거제,대가,경상남도 고성군 고성읍 덕선리,1926-01-01,1932-12-31,1,주수원,2026,88.3,86.6,899.4,10,200,필댐(죤형),2000,346,14.5,4614.8,4614.8,0,사통형,30.75,30.3,19.11,055-670-7000
4882010068,경남,고성.통영.거제,양화,경상남도 고성군 대가면 연지리,1970-01-01,1975-01-01,1,주수원,455,15.5,15.4,168,10,200,필댐(죤형),1000,268,21,1257.3,1257.3,0,사통형,81,80,64.1,055-670-7000
4882010075,경남,고성.통영.거제,갈천,경상남도 고성군 대가면 갈천리,1982-01-01,1985-01-01,1,주수원,816,13.9,13.4,169.7,10,200,필댐(죤형),1000,209,24,1207.9,1207.9,0,사통형,165,163.81,143.51,055-670-7000
4882010079,경남,고성.통영.거제,추계,경상남도 고성군 영현면 추계리,1951-12-03,1954-01-01,2,주수원,200,3.86,3.8,47.4,10,200,필댐(죤형),1000,130,12.5,162.4,162.4,0,사통형,124.6,123.77,114.46,055-670-7000
4882010086,경남,고성.통영.거제,연화,경상남도 고성군 영현면 신분리,1967-01-01,1971-01-01,2,주수원,435,4.85,4.8,49.6,10,200,필댐(죤형),1000,141,17.1,264.3,264.3,0,사통형,103.9,102.9,91.37,055-670-7000
4882010106,경남,고성.통영.거제,선동,경상남도 고성군 개천면 나선리,1982-01-01,1985-01-01,1,주수원,487,9.88,9.6,76.6,10,200,필댐(죤형),1000,184,19,546.6,546.6,0,사통형,158.1,156.91,143.65,055-670-7000
4882010108,경남,고성.통영.거제,가천,경상남도 고성군 개천면 가천리,1952-12-01,1956-01-02,1,주수원,1387,17.75,17.2,246.5,10,200,필댐(죤형),1000,228,18.2,949.5,949.5,0,사통형,108.2,106.97,95.86,055-670-7000
4882010116,경남,고성.통영.거제,구례,경상남도 고성군 개천면 예성리,1967-12-01,1971-01-01,2,주수원,161,3.93,3.9,57.6,10,200,필댐(죤형),1000,194,16.6,229.3,229.3,0,사통형,92.27,91.37,77.84,055-670-7000
4882010123,경남,고성.통영.거제,좌련,경상남도 고성군 개천면 좌연리,1982-01-01,1985-01-01,1,주수원,332,13.7,12.4,81.6,10,200,필댐(죤형),1000,176,27.5,950.1,950.1,0,사통형,147.73,146.73,128.21,055-670-7000
4882010152,경남,고성.통영.거제,삼덕,경상남도 고성군 회화면 삼덕리,1943-01-01,1950-01-01,1,주수원,345,9.51,9.5,98.9,10,200,필댐(죤형),1000,192,17,542.1,542.1,0,사통형,58.1,57.1,45,055-670-7000
4882010188,경남,고성.통영.거제,봉암,경상남도 고성군 동해면 봉암리,1942-12-01,1945-12-01,2,주수원,150,0.9,0.9,52.6,10,200,필댐(죤형),1000,180,22,117.7,117.7,0,사통형,39.5,38.92,30.4,055-670-7000
4882010190,경남,고성.통영.거제,용문,경상남도 고성군 동해면 외곡리,1942-12-01,1945-12-01,2,주수원,140,4.86,4.8,59.2,10,200,필댐(죤형),1000,132,21,177,177,0,사통형,70.4,69.95,58.33,055-670-7000
